file,agent_type,reassurance_type,reassurance_delivery_style,sequence,turn_index,confidence,accuracy,toc_turn,condition
2026-05-27T08-35-45__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep5.json,nonjtc,calibrated,brief_naturalistic,sequence_1,4,82.0,1,4,nonjtc / calibrated
2026-05-27T08-24-24__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep3.json,jtc,miscalibrated,brief_naturalistic,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-24-24__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep3.json,jtc,miscalibrated,brief_naturalistic,sequence_1,2,74.0,1,3,jtc / miscalibrated
2026-05-27T08-24-24__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep3.json,jtc,miscalibrated,brief_naturalistic,sequence_1,3,86.0,1,3,jtc / miscalibrated
2026-05-27T08-45-32__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep6.json,nonjtc,calibrated,process_focused,sequence_1,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-45-32__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep6.json,nonjtc,calibrated,process_focused,sequence_1,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-45-32__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep6.json,nonjtc,calibrated,process_focused,sequence_1,3,38.0,1,5,nonjtc / calibrated
2026-05-27T08-45-32__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep6.json,nonjtc,calibrated,process_focused,sequence_1,4,68.0,1,5,nonjtc / calibrated
2026-05-27T08-45-32__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep6.json,nonjtc,calibrated,process_focused,sequence_1,5,83.0,1,5,nonjtc / calibrated
2026-05-27T08-53-41__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep8.json,nonjtc,calibrated,confidence_focused,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-53-41__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep8.json,nonjtc,calibrated,confidence_focused,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-53-41__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep8.json,nonjtc,calibrated,confidence_focused,sequence_2,3,42.0,1,5,nonjtc / calibrated
2026-05-27T08-53-41__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep8.json,nonjtc,calibrated,confidence_focused,sequence_2,4,68.0,1,5,nonjtc / calibrated
2026-05-27T08-53-41__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep8.json,nonjtc,calibrated,confidence_focused,sequence_2,5,84.0,1,5,nonjtc / calibrated
2026-05-27T08-36-40__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep9.json,nonjtc,calibrated,brief_naturalistic,sequence_1,1,18.0,1,4,nonjtc / calibrated
2026-05-27T08-36-40__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep9.json,nonjtc,calibrated,brief_naturalistic,sequence_1,2,24.0,1,4,nonjtc / calibrated
2026-05-27T08-36-40__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep9.json,nonjtc,calibrated,brief_naturalistic,sequence_1,3,58.0,1,4,nonjtc / calibrated
2026-05-27T08-36-40__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep9.json,nonjtc,calibrated,brief_naturalistic,sequence_1,4,82.0,1,4,nonjtc / calibrated
2026-05-27T08-46-16__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep9.json,nonjtc,calibrated,process_focused,sequence_1,1,18.0,1,4,nonjtc / calibrated
2026-05-27T08-46-16__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep9.json,nonjtc,calibrated,process_focused,sequence_1,2,24.0,1,4,nonjtc / calibrated
2026-05-27T08-46-16__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep9.json,nonjtc,calibrated,process_focused,sequence_1,3,38.0,1,4,nonjtc / calibrated
2026-05-27T08-46-16__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep9.json,nonjtc,calibrated,process_focused,sequence_1,4,83.0,1,4,nonjtc / calibrated
2026-05-27T08-26-20__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep10.json,jtc,miscalibrated,brief_naturalistic,sequence_2,1,58.0,0,2,jtc / miscalibrated
2026-05-27T08-26-20__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep10.json,jtc,miscalibrated,brief_naturalistic,sequence_2,2,83.0,0,2,jtc / miscalibrated
2026-05-27T09-04-23__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep6.json,nonjtc,miscalibrated,process_focused,sequence_1,1,18.0,1,4,nonjtc / miscalibrated
2026-05-27T09-04-23__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep6.json,nonjtc,miscalibrated,process_focused,sequence_1,2,32.0,1,4,nonjtc / miscalibrated
2026-05-27T09-04-23__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep6.json,nonjtc,miscalibrated,process_focused,sequence_1,3,61.0,1,4,nonjtc / miscalibrated
2026-05-27T09-04-23__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep6.json,nonjtc,miscalibrated,process_focused,sequence_1,4,86.0,1,4,nonjtc / miscalibrated
2026-05-27T08-27-33__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep9.json,jtc,miscalibrated,warm_supportive,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-27-33__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep9.json,jtc,miscalibrated,warm_supportive,sequence_1,2,72.0,1,3,jtc / miscalibrated
2026-05-27T08-27-33__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep9.json,jtc,miscalibrated,warm_supportive,sequence_1,3,87.0,1,3,jtc / miscalibrated
2026-05-27T08-13-39__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_1__rep8.json,jtc,calibrated,brief_naturalistic,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-13-39__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_1__rep8.json,jtc,calibrated,brief_naturalistic,sequence_1,2,52.0,1,3,jtc / calibrated
2026-05-27T08-13-39__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_1__rep8.json,jtc,calibrated,brief_naturalistic,sequence_1,3,84.0,1,3,jtc / calibrated
2026-05-27T08-15-28__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_2__rep10.json,jtc,calibrated,brief_naturalistic,sequence_2,1,62.0,1,3,jtc / calibrated
2026-05-27T08-15-28__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_2__rep10.json,jtc,calibrated,brief_naturalistic,sequence_2,2,66.0,1,3,jtc / calibrated
2026-05-27T08-15-28__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_2__rep10.json,jtc,calibrated,brief_naturalistic,sequence_2,3,82.0,1,3,jtc / calibrated
2026-05-27T08-13-48__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_1__rep9.json,jtc,calibrated,brief_naturalistic,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-13-48__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_1__rep9.json,jtc,calibrated,brief_naturalistic,sequence_1,2,52.0,1,3,jtc / calibrated
2026-05-27T08-13-48__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_1__rep9.json,jtc,calibrated,brief_naturalistic,sequence_1,3,84.0,1,3,jtc / calibrated
2026-05-27T08-13-13__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_1__rep5.json,jtc,calibrated,brief_naturalistic,sequence_1,1,28.0,1,3,jtc / calibrated
2026-05-27T08-13-13__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_1__rep5.json,jtc,calibrated,brief_naturalistic,sequence_1,2,58.0,1,3,jtc / calibrated
2026-05-27T08-13-13__openai_gpt_5_4__jtc__calibrated__brief_naturalistic__sequence_1__rep5.json,jtc,calibrated,brief_naturalistic,sequence_1,3,84.0,1,3,jtc / calibrated
2026-05-27T08-55-54__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep8.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,1,18.0,1,4,nonjtc / miscalibrated
2026-05-27T08-55-54__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep8.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,2,28.0,1,4,nonjtc / miscalibrated
2026-05-27T08-55-54__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep8.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,3,58.0,1,4,nonjtc / miscalibrated
2026-05-27T08-55-54__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep8.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,4,83.0,1,4,nonjtc / miscalibrated
2026-05-27T08-30-28__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep9.json,jtc,miscalibrated,process_focused,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-30-28__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep9.json,jtc,miscalibrated,process_focused,sequence_1,2,76.0,1,3,jtc / miscalibrated
2026-05-27T08-30-28__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep9.json,jtc,miscalibrated,process_focused,sequence_1,3,88.0,1,3,jtc / miscalibrated
2026-05-27T08-34-39__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_2__rep10.json,jtc,miscalibrated,confidence_focused,sequence_2,1,58.0,1,2,jtc / miscalibrated
2026-05-27T08-34-39__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_2__rep10.json,jtc,miscalibrated,confidence_focused,sequence_2,2,82.0,1,2,jtc / miscalibrated
2026-05-27T08-58-04__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep8.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,1,18.0,1,4,nonjtc / miscalibrated
2026-05-27T08-58-04__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep8.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,2,28.0,1,4,nonjtc / miscalibrated
2026-05-27T08-58-04__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep8.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,3,62.0,1,4,nonjtc / miscalibrated
2026-05-27T08-58-04__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep8.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,4,84.0,1,4,nonjtc / miscalibrated
2026-05-27T08-19-28__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep9.json,jtc,calibrated,process_focused,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-19-28__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep9.json,jtc,calibrated,process_focused,sequence_1,2,64.0,1,3,jtc / calibrated
2026-05-27T08-19-28__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep9.json,jtc,calibrated,process_focused,sequence_1,3,84.0,1,3,jtc / calibrated
2026-05-27T08-24-14__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep2.json,jtc,miscalibrated,brief_naturalistic,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-24-14__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep2.json,jtc,miscalibrated,brief_naturalistic,sequence_1,2,78.0,1,3,jtc / miscalibrated
2026-05-27T08-24-14__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep2.json,jtc,miscalibrated,brief_naturalistic,sequence_1,3,91.0,1,3,jtc / miscalibrated
2026-05-27T09-03-34__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep2.json,nonjtc,miscalibrated,process_focused,sequence_1,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T09-03-34__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep2.json,nonjtc,miscalibrated,process_focused,sequence_1,2,30.0,1,5,nonjtc / miscalibrated
2026-05-27T09-03-34__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep2.json,nonjtc,miscalibrated,process_focused,sequence_1,3,42.0,1,5,nonjtc / miscalibrated
2026-05-27T09-03-34__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep2.json,nonjtc,miscalibrated,process_focused,sequence_1,4,68.0,1,5,nonjtc / miscalibrated
2026-05-27T09-03-34__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep2.json,nonjtc,miscalibrated,process_focused,sequence_1,5,86.0,1,5,nonjtc / miscalibrated
2026-05-27T08-53-27__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep7.json,nonjtc,calibrated,confidence_focused,sequence_2,1,18.0,1,6,nonjtc / calibrated
2026-05-27T08-53-27__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep7.json,nonjtc,calibrated,confidence_focused,sequence_2,2,26.0,1,6,nonjtc / calibrated
2026-05-27T08-53-27__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep7.json,nonjtc,calibrated,confidence_focused,sequence_2,3,42.0,1,6,nonjtc / calibrated
2026-05-27T08-53-27__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep7.json,nonjtc,calibrated,confidence_focused,sequence_2,4,61.0,1,6,nonjtc / calibrated
2026-05-27T08-53-27__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep7.json,nonjtc,calibrated,confidence_focused,sequence_2,5,78.0,1,6,nonjtc / calibrated
2026-05-27T08-53-27__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_2__rep7.json,nonjtc,calibrated,confidence_focused,sequence_2,6,87.0,1,6,nonjtc / calibrated
2026-05-27T08-26-28__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep1.json,jtc,miscalibrated,warm_supportive,sequence_1,1,60.0,1,3,jtc / miscalibrated
2026-05-27T08-26-28__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep1.json,jtc,miscalibrated,warm_supportive,sequence_1,2,78.0,1,3,jtc / miscalibrated
2026-05-27T08-26-28__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep1.json,jtc,miscalibrated,warm_supportive,sequence_1,3,90.0,1,3,jtc / miscalibrated
2026-05-27T08-47-58__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep6.json,nonjtc,calibrated,process_focused,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-47-58__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep6.json,nonjtc,calibrated,process_focused,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-47-58__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep6.json,nonjtc,calibrated,process_focused,sequence_2,3,46.0,1,5,nonjtc / calibrated
2026-05-27T08-47-58__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep6.json,nonjtc,calibrated,process_focused,sequence_2,4,68.0,1,5,nonjtc / calibrated
2026-05-27T08-47-58__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep6.json,nonjtc,calibrated,process_focused,sequence_2,5,83.0,1,5,nonjtc / calibrated
2026-05-27T08-38-30__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep6.json,nonjtc,calibrated,brief_naturalistic,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-38-30__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep6.json,nonjtc,calibrated,brief_naturalistic,sequence_2,2,22.0,1,5,nonjtc / calibrated
2026-05-27T08-38-30__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep6.json,nonjtc,calibrated,brief_naturalistic,sequence_2,3,58.0,1,5,nonjtc / calibrated
2026-05-27T08-38-30__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep6.json,nonjtc,calibrated,brief_naturalistic,sequence_2,4,74.0,1,5,nonjtc / calibrated
2026-05-27T08-38-30__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_2__rep6.json,nonjtc,calibrated,brief_naturalistic,sequence_2,5,86.0,1,5,nonjtc / calibrated
2026-05-27T08-15-45__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep2.json,jtc,calibrated,warm_supportive,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-15-45__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep2.json,jtc,calibrated,warm_supportive,sequence_1,2,67.0,1,3,jtc / calibrated
2026-05-27T08-15-45__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep2.json,jtc,calibrated,warm_supportive,sequence_1,3,85.0,1,3,jtc / calibrated
2026-05-27T08-59-11__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_1__rep3.json,nonjtc,miscalibrated,warm_supportive,sequence_1,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T08-59-11__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_1__rep3.json,nonjtc,miscalibrated,warm_supportive,sequence_1,2,24.0,1,5,nonjtc / miscalibrated
2026-05-27T08-59-11__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_1__rep3.json,nonjtc,miscalibrated,warm_supportive,sequence_1,3,38.0,1,5,nonjtc / miscalibrated
2026-05-27T08-59-11__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_1__rep3.json,nonjtc,miscalibrated,warm_supportive,sequence_1,4,68.0,1,5,nonjtc / miscalibrated
2026-05-27T08-59-11__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_1__rep3.json,nonjtc,miscalibrated,warm_supportive,sequence_1,5,84.0,1,5,nonjtc / miscalibrated
2026-05-27T09-06-49__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep8.json,nonjtc,miscalibrated,process_focused,sequence_2,1,18.0,1,4,nonjtc / miscalibrated
2026-05-27T09-06-49__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep8.json,nonjtc,miscalibrated,process_focused,sequence_2,2,28.0,1,4,nonjtc / miscalibrated
2026-05-27T09-06-49__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep8.json,nonjtc,miscalibrated,process_focused,sequence_2,3,62.0,1,4,nonjtc / miscalibrated
2026-05-27T09-06-49__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep8.json,nonjtc,miscalibrated,process_focused,sequence_2,4,84.0,1,4,nonjtc / miscalibrated
2026-05-27T08-22-40__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_2__rep1.json,jtc,calibrated,confidence_focused,sequence_2,1,58.0,1,3,jtc / calibrated
2026-05-27T08-22-40__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_2__rep1.json,jtc,calibrated,confidence_focused,sequence_2,2,64.0,1,3,jtc / calibrated
2026-05-27T08-22-40__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_2__rep1.json,jtc,calibrated,confidence_focused,sequence_2,3,84.0,1,3,jtc / calibrated
2026-05-27T08-16-31__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep8.json,jtc,calibrated,warm_supportive,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-16-31__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep8.json,jtc,calibrated,warm_supportive,sequence_1,2,72.0,1,3,jtc / calibrated
2026-05-27T08-16-31__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep8.json,jtc,calibrated,warm_supportive,sequence_1,3,88.0,1,3,jtc / calibrated
2026-05-27T08-32-06__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep1.json,jtc,miscalibrated,confidence_focused,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-32-06__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep1.json,jtc,miscalibrated,confidence_focused,sequence_1,2,76.0,1,3,jtc / miscalibrated
2026-05-27T08-32-06__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep1.json,jtc,miscalibrated,confidence_focused,sequence_1,3,91.0,1,3,jtc / miscalibrated
2026-05-27T08-30-01__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep6.json,jtc,miscalibrated,process_focused,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-30-01__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep6.json,jtc,miscalibrated,process_focused,sequence_1,2,72.0,1,3,jtc / miscalibrated
2026-05-27T08-30-01__openai_gpt_5_4__jtc__miscalibrated__process_focused__sequence_1__rep6.json,jtc,miscalibrated,process_focused,sequence_1,3,88.0,1,3,jtc / miscalibrated
2026-05-27T08-22-14__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_1__rep8.json,jtc,calibrated,confidence_focused,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-22-14__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_1__rep8.json,jtc,calibrated,confidence_focused,sequence_1,2,68.0,1,3,jtc / calibrated
2026-05-27T08-22-14__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_1__rep8.json,jtc,calibrated,confidence_focused,sequence_1,3,86.0,1,3,jtc / calibrated
2026-05-27T08-27-08__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep6.json,jtc,miscalibrated,warm_supportive,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-27-08__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep6.json,jtc,miscalibrated,warm_supportive,sequence_1,2,74.0,1,3,jtc / miscalibrated
2026-05-27T08-27-08__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_1__rep6.json,jtc,miscalibrated,warm_supportive,sequence_1,3,91.0,1,3,jtc / miscalibrated
2026-05-27T09-01-41__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep4.json,nonjtc,miscalibrated,warm_supportive,sequence_2,1,18.0,1,5,nonjtc / miscalibrated
